conv_id,turn_id,role,word,speaker_id,duration_min
690,83,seller,I think,1,13.684
690,84,buyer,Louis,0,13.684
690,85,seller,it's a great deal Yeah Yeah absolutely And I think it's a fantastic,1,13.684
690,86,buyer,the,0,13.684
690,87,seller,deal for,1,13.684
690,88,buyer,Yeah,0,13.684
690,89,seller,2:35 Like you're getting a steal but obviously,1,13.684
690,90,buyer,it would,0,13.684
690,91,seller,we've,1,13.684
690,92,buyer,still,0,13.684
690,93,seller,all,1,13.684
690,94,buyer,I,0,13.684
690,95,seller,got,1,13.684
690,96,buyer,would,0,13.684
690,97,seller,our,1,13.684
690,98,buyer,still,0,13.684
690,99,seller,stuff,1,13.684
690,100,buyer,want to negotiate lower because I am already I'm already 15K Over my over the budget that I have set for myself,0,13.684
690,101,seller,Okay,1,13.684
690,102,buyer,because as,0,13.684
690,103,seller,Yeah I totally get it Look I,1,13.684
690,104,buyer,yeah,0,13.684
690,105,seller,totally understand But you know I'm I'm way below at 2:35 I'm like 25 below 2-60 Um That I that I could get if I kept the home on the market But like I said I need to move this along I started to 40 and I'm sure that you know I haven't offered to 35 You you've come up to to 30 I'm sure I could get somewhere at 2:40 in the next like week or so But I don't want to wait Uh And I know you don't want to wait You like the place you'd like to take it I'd like to sell it to you I think 235 is a quick deal for both of us I feel like I'd be leaving some money on the table But I'm willing to do that if you are But I think to 35 is the price,1,13.684
690,106,buyer,Can I suggest to 32 so you can meet halfway,0,13.684
690,107,seller,we have met halfway,1,13.684
690,108,buyer,Yeah,0,13.684
690,109,seller,I was at 2 40 you were at 2 30 I am meeting you halfway,1,13.684
690,110,buyer,I think,0,13.684
690,111,seller,Honestly,1,13.684
690,112,buyer,I have I have moved more than you have at this point I mean I,0,13.684
690,113,seller,I mean,1,13.684
690,114,buyer,I,0,13.684
690,115,seller,that that's because the first offer was whatever the first offer was we weren't even talking about that amount right You also know that was a lowball offer to begin with So I'm not going to say that you moved more than I have Uh I mean you were at 2 20 I was 2 40 let's say And you moved 10-K I've moved Okay It hasn't been that different The fact is that your offer was a lot lower than it should have been And you know that as well you compared with my neighbor's place which goes,1,13.684
690,116,buyer,I did,0,13.684
690,117,seller,for like,1,13.684
690,118,buyer,I did for a reason,0,13.684
690,119,seller,2 33,1,13.684
690,120,buyer,because I'm comparing it to prices of similar homes that I understand you,0,13.684
690,121,seller,But,1,13.684
690,122,buyer,did renovations,0,13.684
690,123,seller,it's,1,13.684
690,124,buyer,but that was,0,13.684
690,125,seller,Yeah,1,13.684
690,126,buyer,your that was your prerogative and I and I appreciate the renovations,0,13.684
690,127,seller,I,1,13.684
690,128,buyer,But,0,13.684
690,129,seller,get,1,13.684
690,130,buyer,I was I was even like me and my family were really um into renovating places and making places become our own So we actually were interested in like doing our own renovations But thankfully we we were also busy with our jobs and we don't have to do that and I'm thankful that you have taken the time to,0,13.684
690,131,seller,yeah,1,13.684
690,132,buyer,renovate the space Um But again I once again I'm willing to make a deal with you and we only have a minute left um,0,13.684
690,133,seller,I know,1,13.684
690,134,buyer,due,0,13.684
690,135,seller,I,1,13.684
690,136,buyer,to its will,0,13.684
690,137,seller,mean look look think about it If you were in my place and you have an offer at 2 35 would you do to 32 like that That wouldn't make any sense The reason I didn't take the 2 35 was because I'm pushing for 2 40,1,13.684
690,138,buyer,Mhm,0,13.684
690,139,seller,but I would be absolutely crazy to go down from 2:35 when I have an open offer Um And I I genuinely think that you and your family will love the place like like you yourself know it's a beautiful place Um It's called the nicest amenities to 35 is a fantastic deal I could get more than too far if I waited on the market I'm not willing to wait 2:35 We have a minute I am happy to shake hands with you and take the deal if you are,1,13.684
690,140,buyer,Yeah,0,13.684
690,141,seller,to 35 but it's very very hard for me to move from That,1,13.684
690,142,buyer,Mhm I can't see why you can't go any lower but if that is your absolute lowest price I guess I guess you can make a deal,0,13.684
692,0,buyer,Hi Okay I think I hit the record button Hello,0,14.451
692,1,seller,Yeah Okay,1,14.451
692,2,buyer,Okay,0,14.451
692,3,seller,Yeah mm Yes I think you're supposed to start the negotiation,1,14.451
692,4,buyer,Yeah let me let me just read the instructions one more time,0,14.451
692,5,seller,Yeah Sure,1,14.451
692,6,buyer,Okay I don't know how they want us to role play this but I am looking to buy a house right now And,0,14.451
692,7,seller,Mhm,1,14.451
692,8,buyer,"my budget is unwilling to pay up to about 230,000 for your house",0,14.451
692,9,seller,Okay,1,14.451
692,10,buyer,Mhm,0,14.451
692,11,seller,So have you visited the house,1,14.451
692,12,buyer,Um Yes I have I I visited the home last week,0,14.451
692,13,seller,Okay And what did you like about the house,1,14.451
692,14,buyer,Well I mean as someone who's thinking about starting a family how far,0,14.451
692,15,seller,Mhm,1,14.451
692,16,buyer,did they want to say Okay someone who's thinking about starting a family I really like how you have like four bedrooms in a recreation room That one's that is a really big important part for me And,0,14.451
692,17,seller,The,1,14.451
692,18,buyer,I also like how you have a fenced backyard Just because like I have five dogs and I would love to have a fenced backyard Um,0,14.451
692,19,seller,Mhm,1,14.451
692,20,buyer,And also I really like how it's near centennial park,0,14.451
692,21,seller,Yeah Okay,1,14.451
692,22,buyer,Mhm,0,14.451
692,23,seller,That makes complete sense It's a really good neighborhood and um my houses located in the center of anybody pretty calm area I think usually like it especially if you wanna have a family,1,14.451
692,24,buyer,Mhm,0,14.451
692,25,seller,The only problem is that the minimum asking price after talking to,1,14.451
692,26,buyer,Uh huh,0,14.451
692,27,seller,"real estate agents And self accounting for any bargaining I set the price for like $250,000",1,14.451
692,28,buyer,250 Okay,0,14.451
692,29,seller,Yeah and the,1,14.451
692,30,buyer,Right,0,14.451
692,31,seller,only problem with the reason I'm not willing to sell it for lesser is because if you see there's like finished hardwood floor hardwood floors there's a newly decorated bedroom and housed,1,14.451
692,32,buyer,mm,0,14.451
692,33,seller,And I've done a lot of landscaping and stuff especially for the backyard and he'll be provided with the house So I don't think I can sell it for less than that,1,14.451
692,34,buyer,"Okay I have a question though Your asking price was 240,000 and",0,14.451
692,35,seller,Mhm,1,14.451
692,36,buyer,"can I ask why the real estate agents would increase by $10,000",0,14.451
692,37,seller,Yeah The only reason I think they would uh increase it was because the house in itself was valued at 2,1,14.451
692,38,buyer,Yeah,0,14.451
692,39,seller,"40,000 even just with the location and the space it's 18 46 square feet So I think because of those reasons with the master bedroom and the gardens and south but like I said I put a lot of work into it I've had a lot of decorations being put in and stuff So I would want to sell it to 50,000 minimum",1,14.451
692,40,buyer,That makes sense I also have a question though because I looked into the prices of neighboring homes with very similar characteristics and,0,14.451
692,41,seller,Mhm,1,14.451
692,42,buyer,one of them has 1875 square feet,0,14.451
692,43,seller,Yeah,1,14.451
692,44,buyer,"Which is around like what 30 more than what my house has now and it's only selling for about $233,000",0,14.451
692,45,seller,Yeah Okay So,1,14.451
692,46,buyer,And so,0,14.451
692,47,seller,uh,1,14.451
692,48,buyer,I feel that because it has more square feet and because it has similar characteristics I'm probably gonna get the same thing but for less,0,14.451
692,49,seller,"Yeah Okay So um at the cost of zoning repetitive firstly I would say a lot of work being put in But aside from that if I just take there are hardwood floors for example um this house is provided with entirely refurbished hardwood flows and it's completely finished and approximately 1000 square feet of The Hardwood itself cost me $12,000 So I think that in itself just explains the difference in price But other than that I would say it's just it's not just simply your house you also got alot of humanity is in terms of the kitchen it has all the appliances built in and if you see the master bedroom it has an entire it hasn't asked about as well So I would say for those reasons it was probably be a lot more valuable and other than that if she transfer But Asia in terms of the trains and buses it's pretty much closer than all of the other houses Do the chains and the bus stations as well",1,14.451
692,50,buyer,yeah uh the transportation restaurants isn't my biggest priority at the moment So,0,14.451
692,51,seller,Mhm,1,14.451
692,52,buyer,"while I do love that aspect of the house I was also thinking that like The one that's like 1,275 square feet is",0,14.451
692,53,seller,Yeah,1,14.451
692,54,buyer,a better deal just because it has the exact same amenities that you have It has like the great landscaping has the hardwood floors that I want and like the amount of rooms I still love your house but,0,14.451
692,55,seller,Yeah,1,14.451
692,56,buyer,"I just if it's selling it only like 233,000",0,14.451
692,57,seller,Yes,1,14.451
692,58,buyer,"I don't know why I would spend like 17,000 more you know to get the same",0,14.451
692,59,seller,Yeah,1,14.451
692,60,buyer,thing,0,14.451
692,61,seller,Okay,1,14.451
692,62,buyer,before,0,14.451
692,63,seller,No,1,14.451
692,64,buyer,last,0,14.451
692,65,seller,I I completely understand,1,14.451
692,66,buyer,head,0,14.451
692,67,seller,I was going through the same problem a couple of years ago,1,14.451
692,68,buyer,Yeah,0,14.451
692,69,seller,but the unit reason,1,14.451
692,70,buyer,What,0,14.451
692,71,seller,I went with this one is yeah of course the space and then what I've done with it But I think if you look at in terms of the grass and the,1,14.451
692,72,buyer,Yeah,0,14.451
692,73,seller,gardens outside um no other house throughout the entire street has done the same level of like landscaping You have dogs I've already fenced backyard And um there's a detached garage that I don't think a lot of the houses have and it's for 2.5 cars So that might help you a lot as well Especially if you're looking to have a family I'm guessing you only have a car Another guy will be on its way when you get a bigger family and about the restaurants and Transportations It might not be one of your biggest priorities but I think it's just it's better to have it then close close approximately,1,14.451
692,74,buyer,Yeah I know I totally get that But,0,14.451
692,75,seller,Right,1,14.451
692,76,buyer,the thing is the other house has to recreation rooms and as someone with five dogs and four kids That presents to be like a better deal for me And also this house was built in 1947 which is considerably older than the one that I was looking at before,0,14.451
692,77,seller,Mhm,1,14.451
692,78,buyer,Yeah And,0,14.451
692,79,seller,Yes,1,14.451
692,80,buyer,so I know it takes a lot more to maintain So on top of like the price that you're asking for the amount of like refurbishing you've done I would still have to pay more money just to keep it maintained The house is beautiful and I love it But because it's older I would probably have to invest more in the long run to like actually keep it running properly While the one,0,14.451
692,81,seller,Mhm,1,14.451
692,82,buyer,"that's like $233,000 is a lot newer and has",0,14.451
692,83,seller,Yeah,1,14.451
692,84,buyer,almost the exact same amenities that I want,0,14.451
692,85,seller,Yeah I completely agree I think to be honest there might be a bit of a bias when it comes to this house because I put in a lot of work myself So I think that might be um making me like up the price a bit much I can take it How much did he say the other houses for,1,14.451
692,86,buyer,"It was for 233,000",0,14.451
692,87,seller,"Okay So I think like at best what I can do is probably pull this tryst down to like 2 40,000",1,14.451
692,88,buyer,the asking,0,14.451
692,89,seller,Does,1,14.451
692,90,buyer,for,0,14.451
692,91,seller,that,1,14.451
692,92,buyer,it,0,14.451
692,93,seller,"Yeah So I instead of asking for 250,000 I would just like put it down to the original asking price of 2 40,000 Is that something you'd be interested in",1,14.451
692,94,buyer,Unfortunately not because that was the price I was originally expecting because I,0,14.451
692,95,seller,Okay,1,14.451
692,96,buyer,"know that like you said 250,000 And so",0,14.451
692,97,seller,Mhm,1,14.451
692,98,buyer,"when I heard When I was thinking 240,000 that's what I budgeted for for the max amount",0,14.451
692,99,seller,Okay What,1,14.451
692,100,buyer,Yeah,0,14.451
692,101,seller,what uh what are you looking for What is like your suitable price,1,14.451
692,102,buyer,"My suitable price I'm willing to pay Probably up to like 235,000 But that's like my budget considering I have a dog farm of five dogs and five kids I",0,14.451
692,103,seller,Yeah,1,14.451
692,104,buyer,also have to save,0,14.451
692,105,seller,Oh yeah,1,14.451
692,106,buyer,that money,0,14.451
692,107,seller,Yeah No Okay Yeah so um I mean Yeah to be fair I think I would have probably done the same looking,1,14.451
692,108,buyer,Mhm,0,14.451
692,109,seller,"and asking basket to 14,000 put it down to 2:35",1,14.451
692,110,buyer,Yeah,0,14.451
692,111,seller,And yeah I think that makes that makes sense if that works for you I can agree with that,1,14.451
692,112,buyer,I could I ask to go a little bit lower just because still to 35 is More expensive than the house That's 233 But I get less square feet and I have to put in more compensation to keep the house like maintained,0,14.451
692,113,seller,So first off you don't need to worry about the house being maintained historically all these houses have been built and lost and so long they are much stronger foundation So you have nothing about you about that And I can see that from personal experience about the additional 1400 I think that price is pretty um justified with respect to the level of personalization that you're going to get in the house There's landscaping and there's so much other so many other amenities that I've added myself so especially outside amenities and I think that's really helpful So if you're having kids and dogs,1,14.451
692,114,buyer,Yeah No I I love your amenities and I really love what you've done with the place I really appreciate it It's just the one that for 18 175 sq ft I also get more amenities with that I know I get an extra recreation room I get um,0,14.451
692,115,seller,I,1,14.451
692,116,buyer,Alright I also have the same beautiful landscaping and fenced backyard because this is all in the same area,0,14.451
692,117,seller,okay I mean I can't,1,14.451
692,118,buyer,Yeah,0,14.451
692,119,seller,really account for that because that's not something that came with the house and I have not seen probably any other house having the same fenced backyard of the landscaping because Lance gave me something that you do yourself as the owner There's no like a community person doing it for you,1,14.451
692,120,buyer,Mhm,0,14.451
692,121,seller,And Yeah,1,14.451
692,122,buyer,So,0,14.451
692,123,seller,And,1,14.451
692,124,buyer,I,0,14.451
692,125,seller,about,1,14.451
692,126,buyer,would get so would I be in charge of landscaping once I have the house,0,14.451
692,127,seller,what do you mean Okay,1,14.451
692,128,buyer,Sorry you said that the landscaping wasn't like a public thing it's like a private thing So would I be having the landscaping at the end of the day if I,0,14.451
692,129,seller,so,1,14.451
692,130,buyer,about that,0,14.451
692,131,seller,either you yeah I mean I chose to do with myself,1,14.451
692,132,buyer,Mm,0,14.451
692,133,seller,but a few other people who have have like a basic set out they just get a person to do it and it's very easy to find people within the community Everyone going to just help each other out,1,14.451
692,134,buyer,Mhm,0,14.451
692,135,seller,So that would be a problem,1,14.451
692,136,buyer,Yeah,0,14.451
692,137,seller,And for the,1,14.451
692,138,buyer,for,0,14.451
692,139,seller,Yeah,1,14.451
692,140,buyer,beautiful landscaping,0,14.451
692,141,seller,and,1,14.451
692,142,buyer,than if I went with a cheaper house with more of square feet it would be cheaper for me in the long run to just hire someone to do beautiful landscaping then,0,14.451
692,143,seller,"I it could be but also if you plan to live here for long It's going to add up to more than $1,400 for sure Especially",1,14.451
692,144,buyer,Yeah,0,14.451
692,145,seller,because there's more land,1,14.451
692,146,buyer,but,0,14.451
692,147,seller,and,1,14.451
692,148,buyer,then when yours also still be more because it would have to be maintained,0,14.451
692,149,seller,you're paying less of a lesser land and the landscaping is already done at a basic level So they just have to comment shim it as opposed to you getting a landscape artist too Did you make the entire thing And for the recreation room,1,14.451
692,150,buyer,wow,0,14.451
692,151,seller,it's not possible for them to have to because all the houses in this Area have the same number of overall rooms which is five So you're saying there's three bedrooms and two recreation rooms,1,14.451
692,152,buyer,Yeah,0,14.451
692,153,seller,That might fall a little short especially when you said your four kids,1,14.451
692,154,buyer,Hey Yeah I don't know I just think I wanted to do the landscaping my own way because,0,14.451
692,155,seller,Mm hmm,1,14.451
692,156,buyer,as,0,14.451
692,157,seller,Yes,1,14.451
692,158,buyer,much as,0,14.451
692,159,seller,So,1,14.451
692,160,buyer,I,0,14.451
692,161,seller,that's,1,14.451
692,162,buyer,love you Yeah I think I already,0,14.451
692,163,seller,that's,1,14.451
692,164,buyer,have,0,14.451
692,165,seller,the same,1,14.451
692,166,buyer,someone lined up to do my landscaping,0,14.451
692,167,seller,Okay,1,14.451
692,168,buyer,"Yeah And so I am willing to settle for 232,000 just because It's less than the 233 1006 100 price of that house",0,14.451
692,169,seller,Okay,1,14.451
692,170,buyer,And if they all have,0,14.451
692,171,seller,I,1,14.451
692,172,buyer,similar characteristics,0,14.451
692,173,seller,yeah but like I told you like 34 reasons why And the other,1,14.451
692,174,buyer,Yeah,0,14.451
692,175,seller,reason is also because that's one of transportation may not be a priority for you now In the long run it might become one they're living that that house at the end of the street that's the unity is it could be a little bigger and I think it's really not with it that's one of the houses I considered as well and I still chose this one with a slightly,1,14.451
692,176,buyer,Mm,0,14.451
692,177,seller,higher price,1,14.451
692,178,buyer,Yeah I don't know I just like I just think considering all the other prices it just doesn't really add up I totally get that you have so many amenities and I really like that and I really like the amount of effort you put into the place but if I can get,0,14.451
692,179,seller,Mhm,1,14.451
692,180,buyer,the same things done for another house for cheaper and also customized to my personal likings,0,14.451
692,181,seller,mm,1,14.451
692,182,buyer,then Yeah my,0,14.451
692,183,seller,Yeah,1,14.451
692,184,buyer,I would be willing,0,14.451
692,185,seller,Okay,1,14.451
692,186,buyer,to go up to like 233,0,14.451
692,187,seller,What Okay,1,14.451
692,188,buyer,just,0,14.451
692,189,seller,So,1,14.451
692,190,buyer,yeah just because the other house that's,0,14.451
692,191,seller,mhm,1,14.451
692,192,buyer,exactly like,0,14.451
692,193,seller,I,1,14.451
692,194,buyer,this,0,14.451
692,195,seller,just to give you a number I think the kitchen appliances all in itself the new like new leader creative areas would have cost me the difference are more for sure So I would like if you cannot really appreciate getting that 2 35 Bye I probably can't No lesson,1,14.451
692,196,buyer,Really Okay Can we go for 234 then,0,14.451
692,197,seller,Uh I'm actually not sure because I've been like I probably ended end up losing A lot on the decorations on itself to 35 is like the minimum,1,14.451
692,198,buyer,Okay Well my highest,0,14.451
692,199,seller,Yeah,1,14.451
692,200,buyer,would be 234 Just because I also have like nine Children with the four kids five dogs,0,14.451
692,201,seller,Okay Yeah,1,14.451
692,202,buyer,And that's,0,14.451
692,203,seller,Okay,1,14.451
692,204,buyer,why I,0,14.451
692,205,seller,that works,1,14.451
693,0,buyer,Hello,0,13.728
693,1,seller,Hello,1,13.728
693,2,buyer,How are you,0,13.728
693,3,seller,It's going to tell you,1,13.728
693,4,buyer,Good Um Okay so I'm the buyer correct,0,13.728
693,5,seller,Mhm,1,13.728
693,6,buyer,"All right so give me one sec Okay so I'm here to buy a house and it says the asking prices right Two 100 40,000",0,13.728
693,7,seller,Yeah that's right,1,13.728
693,8,buyer,Okay So I think that's a little high So I'm going to offer two um Going to offer you to 14 1000 because there's another house very similar That costs 2 13 300 but it's a little smaller So I figure I'll ask I'll offer a little bit more,0,13.728
693,9,seller,Um One second so um I'm glad that you're interested in buying my house,1,13.728
693,10,buyer,Okay,0,13.728
693,11,seller,Hello I think that this smaller um The smaller house which prices 2013 Um It's much smaller because the The area of my house is 18 for in six while This one is 1715 So um uh I see that 700 does not correspond to um 100 31s were feet of space So I would suggest uh if we talk a bit more about why do you like the house What exactly do you it was exactly are you looking for in the house Too much by,1,13.728
693,12,buyer,Um Well I like the We both see the Appendix one Right,0,13.728
693,13,seller,Yeah,1,13.728
693,14,buyer,okay Yeah So well the things that I like specifically are Give Me one SEC Yeah Yeah All right So I'm looking for a single family home So I think the four bedrooms the one recreational room and the 2.5 bathrooms are oh pretty pretty in line with that So uh just the number of bedrooms and the other rooms attract me Oh,0,13.728
693,15,seller,so I suppose that the area of is a space Uh huh [PERSON] is important for your right,1,13.728
693,16,buyer,yeah,0,13.728
693,17,seller,Uh So the only other option then it would be um to buy the house uh which at least a splurge of mine and it means that you would have uh to pay at least 200 to service We are uh 208 79 But,1,13.728
693,18,buyer,Yeah,0,13.728
693,19,seller,at the time um the house that I'm buying is one which is um the penicillin is the one that um once a few in the area a well go for sell So um I would I would recommend marriage go and um by at least uh to Harvard search history um 1000 for the house,1,13.728
693,20,buyer,"Well I think I think that's a little unfair because the 1875 is bigger than this one Right So I don't want to be paying the same um for a smaller house So I think I'd be willing to pay something less than 2 33 Something in between 2 13 and 2 33 Um So I'll offer something in between Let's go right around the middle and say maybe like 2 19,000 I think it's fair",0,13.728
693,21,seller,I actually don't think that is in the middle because There's a difference between 1715 square feet And 1875 Does't correspond to the like the middle While you exist errors doesn't correspond to the middle Um To see well you're of the area of my house so um an ulcer Um I think that my house is everyone the era to be solved So other wise you want to have really an option to buy the house Um So I would suggest uh one second that's computer So if we take um Yeah,1,13.728
693,22,buyer,Well 46 is right around Oh wait no never mind I thought no I calculated something but I did it wrong Go ahead,0,13.728
693,23,seller,"one second Um Okay so we have that it would take are the price per square feet was the middle house Uh Which was 2007 3 600 for 1875 sq ft And if the right price how are they um cost and multiply um the price for the area enter multiply Bye See um era obviously how is that I'm selling um a little gift 2030 $238,000 So um this is a price that I'm suggesting",1,13.728
693,24,buyer,He had 2030 Okay so I did that calculation for the different houses So The price per square foot for the 1875 House Was 1 24.5 Something Right,0,13.728
693,25,seller,um if you're multiply it by,1,13.728
693,26,buyer,Yeah,0,13.728
693,27,seller,eight,1,13.728
693,28,buyer,And then Yeah,0,13.728
693,29,seller,exist and get into hundreds searching,1,13.728
