conv_id,turn_id,role,word,speaker_id,duration_min
724,8,seller,Sounds like you're interested in this house here,1,13.122
724,9,buyer,I am It's a lovely property Um I think it's gonna be great for me and my family to move into,0,13.122
724,10,seller,Asylum,1,13.122
724,11,buyer,You know we've been really interested in santa rio and um it would be really great to find a home We've been specifically looking for four bedroom room which is great The rec room will be wonderful for our kids and love,0,13.122
724,12,seller,All right,1,13.122
724,13,buyer,all the amenities with the landscaping and the brick and the 2.5 car garage It sounds wonderful and we're a really big fan of eating out so the restaurants and transportation is absolutely wonderful,0,13.122
724,14,seller,Yeah Glad to hear It's a good spot Um I've been here for a while Great location Great home Um I've put a lot of money into making the house very livable updated appliances in the kitchen Um all that fun stuff So,1,13.122
724,15,buyer,Mm,0,13.122
724,16,seller,uh Yeah hopefully we can reach a deal here You know the asking price is 2:40 Let me know You know kind of what you guys are thinking If you can you can make that,1,13.122
724,17,buyer,So I was I just had a few questions How did you get to the price of 240,0,13.122
724,18,seller,sure So I think what we did was,1,13.122
724,19,buyer,Yeah,0,13.122
724,20,seller,we started to look kind of on a square footage or price per square foot basis or some of the cops around the house just to kind of see where the market was at Um And I think you have that data as well Then from there I uh kind of factors or a few you know unique features to the house which is where it's located which is really a prime location within centennial park relative to some of those other listings that you saw Um Also kind of took into account some of the recent upgrades like you know you upgraded kitchen and things like that and um you know just really how kind of move in ready the houses Um So it's priced at a slight premium on a square footage basis to those other homes But less than 5% So you really I can assure you getting the nicest house on the block here Um And I know your family would be really happy enough,1,13.122
724,21,buyer,"Yeah I was I was hoping we could actually negotiate the price a little bit because I was also looking to some of the other houses that have been on the block and especially since you were telling me that your main basis was going up for the square footage I was wondering if we could have an earth like some of the square footage for some of the other houses Like Even lowering it down to right now it's about $130 per square foot If we could even decrease it to like $123 per square foot which would still be um 123 per square foot would be Around 228 1000 Even 200 and 30,000 would be nice in order to reflect a little bit I just think it's a little bit high because there's another house in the neighborhood same thing really close to the park I checked it out had lots of similar characteristics with landscaping and the um perfect size for family since it's in",0,13.122
724,22,seller,Yeah,1,13.122
724,23,buyer,the same neighborhood of the same sensibility and it has a larger square footage for a cheaper price And so I was wondering since that one is also updated and new I understand you put all this time into it but there's clearly a better deal at a different property And so I was wondering if we could lower the price in order to reflect um that house is uh price per square footage,0,13.122
724,24,seller,Yeah You know they're all pretty close Um you know a couple a couple of bucks per square There is um I don't think a reason to buy or not to buy a home necessarily Um You know the house has been on the market for about a month now and uh that isn't all that long and no I were really pretty firm on this price here just because we're still kind of in the early stages of testing the market and having met you once before it's really nice to get to know you and your family ends again I,1,13.122
724,25,buyer,Yeah,0,13.122
724,26,seller,think this would be a great property for you fully understanding that there's more than one house in the market So yes it kind of depends on your timing Um I think too you 2 30 is still you mentioned that number still a little low Um Let me see let me do one,1,13.122
724,27,buyer,Yeah,0,13.122
724,28,seller,calculation,1,13.122
724,29,buyer,Okay Yes because I really think the price should be lowered especially since I know you've been doing um renovation to the house in order to modernize it which we really loved me And um my family are really looking for a new more modernized place But considering about this property two was built a couple of decades ago precisely like 75 years ago It's a little older a little pricey and not like old enough to the point where it's like one of those like antique victorian like vintage like old houses like that,0,13.122
724,30,seller,Right,1,13.122
724,31,buyer,if you know what I mean,0,13.122
724,32,seller,Well how about this Um,1,13.122
724,33,buyer,No,0,13.122
724,34,seller,"since we're still since I'm still pretty early on you know I understand your point and I know you know for both of us kind every Every $1,000 doesn't make a difference Um I could go I could meet you in the middle at kind of 235 and you know anything anything lower than that respectfully I think we'll just kind of hold and continue Um that puts us at about 1,27 square foot which you know is a couple of basis points off from percentage points rather off from you know your other cops here Um This is as good location as you're going to get and yeah just kind of a great home kind of a turnkey solution for you Um So I kind of leave you with that 2 35 again just you know it below that it probably doesn't make sense for me to kind of fire sale it from my perspective I rather just kind of wait and see so let me know what you think",1,13.122
724,35,buyer,Mhm No Oh um ah I don't know 2:35 was near the top of our range and optimally you know as removing in you know the economy isn't that good right now and I know that affects you as well Um Can't we dropped the price just slightly even if it were to go down to like 2 33 which would be $126 per square footage so even just $1 less per square foot,0,13.122
724,36,seller,I'll meet you in the middle of 2:34,1,13.122
724,37,buyer,Yeah Yeah Right Yeah puts what we think about this Mhm Mhm Are you sure you're not willing to drop it down to 2 33 Because the reason why I'm just asking is you know there's another house on the market that's relatively good price I'm sure you've seen it that's slightly bigger 18 75 square footage And,0,13.122
724,38,seller,Yeah,1,13.122
724,39,buyer,the selling price is 33 600 so,0,13.122
724,40,seller,Yeah I mean if you're in love with that,1,13.122
724,41,buyer,yeah,0,13.122
724,42,seller,house I I get it Um I think they're pretty comparable the prices Functionally the same between the two Um So you know I'd I'd encourage you to go with that one if you really like it But the prices is 2:30 for four months,1,13.122
724,43,buyer,Give me a few minutes to think,0,13.122
724,44,seller,Okay,1,13.122
724,45,buyer,Yeah Oh Mhm Mhm No Right Mhm Right Yeah Yeah Okay Um I'm running to the dentist office I'll be back Okay Um hmm When were you still safe I appreciate you negotiate me But I think I'm gonna have to walk away from this one I think I will look into the other house on the block,0,13.122
724,46,seller,Uh He didn't care Huh,1,13.122
724,47,buyer,Yeah,0,13.122
724,48,seller,All right,1,13.122
724,49,buyer,Oh,0,13.122
724,50,seller,All,1,13.122
724,51,buyer,yeah,0,13.122
724,52,seller,right I'll get I'll do 233,1,13.122
729,0,seller,Yeah,1,14.638
729,1,buyer,are you recording,0,14.638
729,2,seller,Yes I am,1,14.638
729,3,buyer,"Yeah Okay So we should probably start Um So I think I'm going to bid $2,217,000 for the house",0,14.638
729,4,seller,Oh wow Um That's really not what I had in mind in selling my house for I'm really glad that you like it It seems like you are really interested when you came by Um So that's kind of low especially looking at the camps in my neighborhood,1,14.638
729,5,buyer,Um Yeah well I am interested but I am looking at the price this is of neighboring homes and they're all a way below the asking price And specifically in relationship to the square feet Uh It's a lot lower than then what the asking price is at right now,0,14.638
729,6,seller,really I'm wondering if we're looking at the same information But on my camps it ranges from 213 to about 2:40 which is where my house is priced at Is that the same information you have,1,14.638
729,7,buyer,"Yeah but you know this house is 1,846 square feet So looking it should be below you know Some 2 30,000",0,14.638
729,8,seller,I think I mean the Middle House there the square foot feed is 1875 which is pretty comparable to my house And I think when you really take into account all the landscaping you're going to save so much money with not having to do that on these other houses,1,14.638
729,9,buyer,Mhm Yeah I'm still looking for something um a little bit on the cheaper side So what you know what what price would you be looking to accept,0,14.638
729,10,seller,How would you feel about 2 35 right around that middle house comparable price,1,14.638
729,11,buyer,"No that's that's a bit more than I'm willing to spend right now I think something around uh we we can go to to 22,000 especially",0,14.638
729,12,seller,Uh huh,1,14.638
729,13,buyer,since this house is so old and I think that it's something that seems um Okay,0,14.638
729,14,seller,Yeah I really want to see at least three And there the house was built in 1947 but it is newly decorated so it really fits the modern style right now,1,14.638
729,15,buyer,Yeah but the foundations are old and it's going to require a lot of money to be put in over the years And that's something that I have to take into account as well,0,14.638
729,16,seller,Well,1,14.638
729,17,buyer,So,0,14.638
729,18,seller,it's actually something if you look at the amenity is we have all new updated brick on the house What would you say to to 30 even It's right around that middle comp a little bit less Because like you said my house is about 30 square feet lists,1,14.638
729,19,buyer,um what were you saying about Oh the upgrade the outside amenities Yeah But I'm talking about the so one thing is to fix the superficial aspects of the house and then another thing is to fix the actual you know foundations that,0,14.638
729,20,seller,Yeah And I,1,14.638
729,21,buyer,were,0,14.638
729,22,seller,said there's updated brick so that's part of the foundation,1,14.638
729,23,buyer,"okay I don't know how much that would affect But So you offered to 30,000 Um How does to 27,000 sound",0,14.638
729,24,seller,I think that's really low I mean my house is only 30 square feet less than the one price at 2336,1,14.638
729,25,buyer,Yeah but I think there's something to say for um,0,14.638
729,26,seller,Okay,1,14.638
729,27,buyer,I mean housing values have clearly risen very fast and I'm willing to buy it now and give you the money quick and if you really need to sell this house I think that you should be looking to accept and my bed,0,14.638
729,28,seller,well I know you really want to make a deal to and honestly that's the same square footage price that I'm offering as these camps I think that's a pretty fair price given the location given how nice the home is it's really turnkey,1,14.638
729,29,buyer,"Okay So I'm offering to 27,000 You're offering to 30,000 What",0,14.638
729,30,seller,Mhm,1,14.638
729,31,buyer,about something in between How does that sound,0,14.638
729,32,seller,How much between are you thinking,1,14.638
729,33,buyer,2 28 55 to go to 28 1005 100,0,14.638
729,34,seller,How about 29 5,1,14.638
729,35,buyer,I really do think we should split evenly here between what we're what we're offering I think,0,14.638
729,36,seller,I,1,14.638
729,37,buyer,that sounds pretty fair,0,14.638
729,38,seller,I,1,14.638
729,39,buyer,between,0,14.638
729,40,seller,mean you've,1,14.638
729,41,buyer,what,0,14.638
729,42,seller,got a lot of options You can buy a different house if you'd like But you know I'm coming down a lot off my price here,1,14.638
729,43,buyer,you know I really like this house and I think that from what I gather you really want to sell And,0,14.638
729,44,seller,Yeah,1,14.638
729,45,buyer,I think 2 28 is right between what we're looking at between what I said and what you said I think that that's very fair A very fair bed,0,14.638
729,46,seller,It's really not though because that's less price per square foot than all these other comparable homes,1,14.638
729,47,buyer,Yeah but I've gone around and seeing these homes and even though they do have some characteristics they were built a bit later And so I think that that really would increase what what I'll be having to pay over the years and so I want to make that that money like spend less now that I'll be spending anyway,0,14.638
729,48,seller,I'm kind of confused why you say that though Because we have the updated break It's completely newly decorated Yeah,1,14.638
729,49,buyer,Yeah,0,14.638
729,50,seller,there's,1,14.638
729,51,buyer,Uh huh,0,14.638
729,52,seller,mature trees It's right,1,14.638
729,53,buyer,Yeah,0,14.638
729,54,seller,near the park And you're asking me to go beneath the comparable homes in my neighborhood,1,14.638
729,55,buyer,Well I'm asking you to go between The,0,14.638
729,56,seller,Mhm,1,14.638
729,57,buyer,two,0,14.638
729,58,seller,Oh,1,14.638
729,59,buyer,square feet that this home is between,0,14.638
729,60,seller,do you,1,14.638
729,61,buyer,and,0,14.638
729,62,seller,understand,1,14.638
729,63,buyer,it's it's,0,14.638
729,64,seller,price per square foot,1,14.638
729,65,buyer,it's even closer to It's much closer to the 89 047-5 house Its way closer It's pretty comparable And with all the fees that it'll be paying after buying,0,14.638
729,66,seller,I actually I don't know if we have different things because I don't have any conflicts Is 89 07-04,1,14.638
729,67,buyer,Oh you don't see that house,0,14.638
729,68,seller,My three houses are 6898047 to 5 and 8614,1,14.638
729,69,buyer,Oh yeah I will talk about that 2nd 1,0,14.638
729,70,seller,Okay So that second one is priced at 233 6 Which,1,14.638
729,71,buyer,Right,0,14.638
729,72,seller,is the square footage,1,14.638
729,73,buyer,so,0,14.638
729,74,seller,price of 124.58 So if you want to pay that per square foot we can do that Yeah,1,14.638
729,75,buyer,where are you looking at these numbers,0,14.638
729,76,seller,House,1,14.638
729,77,buyer,So,0,14.638
729,78,seller,"of 47 to 5 cost $233,600 for 1875 square feet Right let's do the same Come",1,14.638
729,79,buyer,Mhm,0,14.638
729,80,seller,So that equates to $124.58 per square foot So I'm willing to also charge that amount 124.58 per square foot on my house Mhm,1,14.638
729,81,buyer,"Okay I see So I mean you'd only be giving me $900 less of the exact price it's worth You know I'm offering here this week The $1,400 plus",0,14.638
729,82,seller,Yes Yeah,1,14.638
729,83,buyer,Are you still there,0,14.638
729,84,seller,Yeah I really don't want to I really think my house is worse Two 29 5 I think that's very fair given the square feet,1,14.638
729,85,buyer,So now so now you've gone up,0,14.638
729,86,seller,No that was,1,14.638
729,87,buyer,yes,0,14.638
729,88,seller,the same place I said before,1,14.638
729,89,buyer,"You said to 29,000",0,14.638
729,90,seller,I,1,14.638
729,91,buyer,I,0,14.638
729,92,seller,said,1,14.638
729,93,buyer,said,0,14.638
729,94,seller,29 5,1,14.638
729,95,buyer,"No you said 2:30 then I I said to 27 I said to 28 500 And you said why don't we go up to 2 29,000",0,14.638
729,96,seller,Yeah I used to to 28 5 and I said to 29 5,1,14.638
729,97,buyer,"You're right Must have been confused then Okay Well I'm willing to go to to 29,000 Does that sound reasonable I think you're not willing to go you know That's a midpoint between our two",0,14.638
729,98,seller,that's still less per square foot My house should be to 29 986 given the square feet So I'm giving you almost $500 off at 2 29 5,1,14.638
729,99,buyer,Okay Well then if the selling price of this 8 18 75 square foot house starts at 2 33 600 Probably going to be willing to go no way below what I'm going with you,0,14.638
729,100,seller,I don't understand your logic there,1,14.638
729,101,buyer,This is the selling price You know it's the asking price,0,14.638
729,102,seller,Yeah,1,14.638
729,103,buyer,Yeah,0,14.638
729,104,seller,And I'm talking about the price per square foot,1,14.638
729,105,buyer,Yeah but this is the asking in price,0,14.638
729,106,seller,I know and I'm giving,1,14.638
729,107,buyer,So it's,0,14.638
729,108,seller,you a,1,14.638
729,109,buyer,it's,0,14.638
729,110,seller,cheaper,1,14.638
729,111,buyer,what,0,14.638
729,112,seller,price,1,14.638
729,113,buyer,it's what,0,14.638
729,114,seller,based,1,14.638
729,115,buyer,a how's,0,14.638
729,116,seller,on that,1,14.638
729,117,buyer,the,0,14.638
729,118,seller,price,1,14.638
729,119,buyer,how's,0,14.638
729,120,seller,With,1,14.638
729,121,buyer,the price of the house starts at you know so you you negotiate and usually end up somewhere that,0,14.638
729,122,seller,"Yeah I've already come down $11,000 How much have you gone up Maybe 4000 I think I've gone down a lot more If that's the math",1,14.638
729,123,buyer,No,0,14.638
729,124,seller,you're going,1,14.638
729,125,buyer,I,0,14.638
729,126,seller,back,1,14.638
729,127,buyer,"started out at 2 17,000 So I've gone up 11,000 as well actually 12,000 Now if you go to to 29,000",0,14.638
729,128,seller,I thought you started at 2:27,1,14.638
729,129,buyer,No,0,14.638
729,130,seller,You said,1,14.638
729,131,buyer,"I started at 2 17,000 And then we went up to 223,000",0,14.638
729,132,seller,I mean to 17 was so low That's kind of laughable,1,14.638
729,133,buyer,That's how you negotiate and bid You started,0,14.638
729,134,seller,Yeah So what do you say I'm giving you a discount on the price per square foot for this house at,1,14.638
729,135,buyer,You're giving,0,14.638
729,136,seller,29,1,14.638
729,137,buyer,me a you're,0,14.638
729,138,seller,5,1,14.638
729,139,buyer,not that's not how you're giving me off the asking price It doesn't mean that you know like they're not giving us the price per square foot They're giving us the asking,0,14.638
729,140,seller,I,1,14.638
729,141,buyer,prices,0,14.638
729,142,seller,know,1,14.638
729,143,buyer,of,0,14.638
729,144,seller,but,1,14.638
729,145,buyer,each,0,14.638
729,146,seller,you,1,14.638
729,147,buyer,house,0,14.638
729,148,seller,can do that math It's called division,1,14.638
729,149,buyer,Okay you don't have to get rid about these things,0,14.638
729,150,seller,And so I,1,14.638
729,151,buyer,Um,0,14.638
729,152,seller,know that there's only three columns but the price per square foot but it's just division,1,14.638
729,153,buyer,That's not what I mean I mean that you're going down from the asking price,0,14.638
729,154,seller,Yeah And I have,1,14.638
729,155,buyer,I've gone up from my bidding price,0,14.638
729,156,seller,Okay,1,14.638
729,157,buyer,So I think,0,14.638
729,158,seller,how,1,14.638
729,159,buyer,that,0,14.638
729,160,seller,can we do to 29 5 And I think it could be a great deal for you in the house,1,14.638
729,161,buyer,"And I think we should do toward 29,000 and you're honestly you're getting quite rude about this and I don't see any other buyers here So if you're not willing to sell it to 29,000 we can just accept it Don't help To me and I'll go and ask for the 1875 house",0,14.638
729,162,seller,Okay Good luck Then,1,14.638
729,163,buyer,Okay Should we just,0,14.638
729,164,seller,they,1,14.638
729,165,buyer,stop,0,14.638
729,166,seller,stopped,1,14.638
729,167,buyer,recording,0,14.638
733,0,seller,All right How do you Can you hear me okay,1,8.008
733,1,buyer,yep,0,8.008
733,2,seller,"Well okay Yeah Let's start So um I'm a super the house Um It's a very nice location with nice feature as you saw I'm asking for 20 240,000 hours Um Which I think is a very fair price and um considering the area and um the condition",1,8.008
733,3,buyer,Mhm,0,8.008
733,4,seller,of the house,1,8.008
733,5,buyer,Oh yes I definitely saw that It looks like a very nice house I'm just a little bit worried because it says that it was built in 1947 Um It's not just worried that since it's like so old and there might be issues and I might need to renovate it at some point Um Can you speak a little just about like what um like what condition the houses in in terms of like electronics um floors Um You see the light system and stuff,0,8.008
733,6,seller,Yeah of course Um So the house was just renovated renovated um few years ago Um I I will say since that renovation um we rewire um all the electric system and the heating and the and we also read it the floor and ceiling and as you see,1,8.008
733,7,buyer,Yeah,0,8.008
733,8,seller,the paint is still very new Um So I wouldn't worry about the condition of the house because of um the year it was built Um I would just say because of it's pretty old It's um it's a heritage and it's considering like a reserve property in the area because it was built 1947 Um so that's why that's like the unique feature of the house and um that's what a lot of people who are looking for vintage style but a little on the outside but a little a more modern um decorations and um condition inside the house interior to Um So I would say that's just actually what's I really love about house,1,8.008
733,9,buyer,Thank you Um And I also saw that there are some neighboring homes with similar characteristics,0,8.008
733,10,seller,Mhm,1,8.008
733,11,buyer,Um And there's one of actually two of them that have a lower listing price Um Do those are those both older homes or do you know if those are newer homes,0,8.008
733,12,seller,Um,1,8.008
733,13,buyer,Mm I know I know,0,8.008
733,14,seller,If you're talking about The house down the street um 614 I I believe that they had renovation a while ago I would say like at least 6 7 years So I I think it would be up to for renovation um sooner than than this house But as far as like other house I'm not sure um if they have renovated recently or interior or exterior but I will say um this house is one of the recently um renovated one in the area,1,8.008
733,15,buyer,I see Um do you know if the other ones were like bill earlier or after or you're not sure,0,8.008
733,16,seller,I think they would be around the same time on this whole neighborhood,1,8.008
733,17,buyer,"That makes sense Yes I must check the square feet Mm Yeah I was just thinking because um The listing 89047 - five has like a square footage of 1,875",0,8.008
733,18,seller,Mhm,1,8.008
733,19,buyer,Um Well this one has a square footage,0,8.008
733,20,seller,Yeah,1,8.008
733,21,buyer,that's a little bit smaller,0,8.008
733,22,seller,Mhm,1,8.008
733,23,buyer,"It seems to be priced like a lot more Um So I was wondering like just because of that um I could take down the asking price too To 27,200,000",0,8.008
733,24,seller,"Yeah Um For I think yeah I know that houses is a little bit bigger but I'm not sure if the listing is I'm still there Um As far as I know I I think it would need a lot of work um inside the house because it has not because no one has been living there for oh well and it yeah I just don't know what's going on with that property but I I just assume that the asking price is on the lower end because of that Um What I can give you is um 2 30 235 $1,000 Um And it's well you know for me it's I I could give this price just because I'm doing this myself instead of going through the agents and um And that is and to 35 is what's um possible for me Yeah at this point Mhm",1,8.008
733,25,buyer,Mm Um Let me consider that for a second It's just the one thing I'm worried about is whether this home is right for me just because like I personally don't mind we're decorating a little bit,0,8.008
733,26,seller,Mhm,1,8.008
733,27,buyer,Um So having a home that would need like renovation and um last number of years but it would be a little bit cheaper Wouldn't necessarily be bad for me because then it could have made it in the way I want and like the price for the home so like the money would balance out Um,0,8.008
733,28,seller,It's,1,8.008
733,29,buyer,"So like just considering that is there any way you could even just be able to make it to 33,000",0,8.008
733,30,seller,"ah um let me just let me see Yeah I I truly understand um You're from us point of view Yeah I I can give you 2 33,000",1,8.008
741,0,buyer,just let me know I've started pressing recording and just wanted to check if you have as well,0,7.288
741,1,seller,Yeah Okay great I see it Um,1,7.288
741,2,buyer,All right,0,7.288
741,3,seller,Yes,1,7.288
741,4,buyer,perfect So I think he said that the buyer is supposed to go first which is myself,0,7.288
741,5,seller,Court,1,7.288
741,6,buyer,So um nice to meet you I am really excited about the house that you have put up for sale Um,0,7.288
741,7,seller,This is,1,7.288
741,8,buyer,I have been looking for a property um near centennial Park and found that your house uh met a lot of the criteria that I was looking for However one keep uh point that I wanted to discuss with you today was price Would you be open to having a negotiation on that,0,7.288
741,9,seller,yeah For sure,1,7.288
741,10,buyer,Okay great So,0,7.288
741,11,seller,Yeah,1,7.288
741,12,buyer,Um based on my understanding of the current,0,7.288
741,13,seller,Mhm,1,7.288
741,14,buyer,"market as well as the different aspects of the home that I'm valuing I would like to propose a price of $210,000 for your home Um it is price is of utmost important for me So I wanted to make sure that I started the conversation with the critical issue at hand",0,7.288
741,15,seller,All right Yeah I agree That price would be very important Um But I'm unwilling to sell at that low of a price I,1,7.288
741,16,buyer,Okay,0,7.288
741,17,seller,"believe that this house is very great and I've been living in here for many years now and I served me well It's in one of the nicest place is in the neighborhood and it also has many um amenities that you could probably tell And so I believe based on similar homes yeah House should be around $240,000",1,7.288
741,18,buyer,"And so um just to understand your price a little bit better So you're suggesting $240,000 and you said this is because of the amenities and square footage is that right",0,7.288
741,19,seller,Yeah correct,1,7.288
741,20,buyer,Okay Great Well thank you for sharing your perspective I guess for me what I would love to discuss a little bit further is which part of the amenities are um of value for me and which are not and that's kind of how I'm coming to this price point,0,7.288
741,21,seller,Oh,1,7.288
741,22,buyer,So um while I do agree that the house has many amenities I do think that there are certain things that I um will be compromising on with this home,0,7.288
741,23,seller,yeah,1,7.288
741,24,buyer,for example um I am concerned about the fact that there is a detached garage and obviously that's not something that you can change but it is a compromise that I'm making on because that's not something that I prefer in the homes that I purchase Um And the other thing is that I actually don't prefer to have a fenced backyard which I know that you're home does have So funnily enough with some of the amenities that we're talking about they actually decreased value for me in this home,0,7.288
741,25,seller,All right Yeah that's okay if this house does not have the particular things that you would like but I still do not believe that that would change the inherent value of the house itself As I believe that there's many people who would be able to be willing to get to this um This this house based on what it has inherently and so I would say I'm willing to lower down the price But I'm looking at the similar characteristics houses with similar characteristics,1,7.288
741,26,buyer,Mhm,0,7.288
741,27,seller,And I think like based on square footage it should at least be around like in the in the middle range Like it's between,1,7.288
741,28,buyer,Right,0,7.288
741,29,seller,"This house is 1,846 Yeah",1,7.288
741,30,buyer,Uh huh,0,7.288
741,31,seller,It's like in the middle of the the similar houses we have right now So I think something in that range would be okay Right,1,7.288
741,32,buyer,"Okay So you're willing to go somewhere between where we started So um I am also willing to go up primarily because I think the location of your home is something that's really appealing to me Um The I certainly don't only value square footage and so while I do understand that you need to be able to um You would like for your home to be at a price similar with you know since there are other homes with similar characteristics I still would say that given the fact that you're home doesn't reach the square footage of some of the other homes um I would be comfortable with moving up to 220,000 and you know I just want to reiterate I really do want to reach a point of agreement with you because I do think that it is Of both of our vested interests So how are you feeling about the $220,000 price point",0,7.288
741,33,seller,Yeah At that point I'd rather not So,1,7.288
741,34,buyer,Okay Um so I guess you know I knew you said something in the middle so what were you thinking about,0,7.288
741,35,seller,"I say 233,000 It would be fine",1,7.288
741,36,buyer,233 So with,0,7.288
741,37,seller,Yeah,1,7.288
741,38,buyer,"233,000 I think my concern is that the price uh price point is getting very close to a home that is a little bit bigger And I think that that's what you're kind of basing your point on is that assumption correct",0,7.288
741,39,seller,Well it's yeah because we only have these square footage for these similar kinds of houses Um and since this house is just a little bit smaller than the Middle one Then I think just like $600 less than what is listed for that would be reasonable,1,7.288
741,40,buyer,Got it Got it Okay,0,7.288
741,41,seller,Yeah,1,7.288
741,42,buyer,"so that's that's helpful context I appreciate that So um for me I think what's really important is obviously the like we said I think for both of us it sounds like price is the key factor here that we're looking at And so um for me I would rather not buy at that high of a price I am willing to make a concession and move up to 225,000 But you know I you know understand that if you're getting offers that are way better than that then it might not be something that's reasonable for you",0,7.288
741,43,seller,"Mm Yeah 225,000 Still no go",1,7.288
741,44,buyer,Okay,0,7.288
741,45,seller,Could you go up like a little bit Yeah,1,7.288
741,46,buyer,Yeah Um,0,7.288
741,47,seller,Where's that also noble for you,1,7.288
741,48,buyer,Yeah that that's that's the you know that's my concern is I don't want it to become a no go for either one of us,0,7.288
741,49,seller,Uh huh,1,7.288
741,50,buyer,Oh,0,7.288
741,51,seller,Mhm,1,7.288
741,52,buyer,So what are your thoughts on if we go to 2:30,0,7.288
741,53,seller,Yeah that's fine with me,1,7.288
745,0,seller,I am also recording,1,6.949
745,1,buyer,he said the buyer starts right,0,6.949
745,2,seller,Yes,1,6.949
745,3,buyer,Whoa You know and,0,6.949
745,4,seller,Hi,1,6.949
745,5,buyer,let's talk about other than just the offers but you have the appendix unlike what the house looks like Right can you tell me a bit about the house that you're selling,0,6.949
745,6,seller,Yeah civilians We both have that page in common but just in case So I'm selling this single house So we have four bedrooms one recreation room And a 2 1/2 bathroom It's a split level style It's built in 1947 and it's,1,6.949
745,7,buyer,Bit of an old house Yeah,0,6.949
