conv_id,turn_id,role,word,speaker_id,duration_min
570,21,buyer,you know listen I I definitely appreciate um you know the emotional attachments you know I I definitely recognize some of those you know those improvements that that you had made Um And you know listen I I I,0,5.888
570,22,seller,okay,1,5.888
570,23,buyer,really would like to and prefer to stick,0,5.888
570,24,seller,Mhm,1,5.888
570,25,buyer,to to my price there I mean I'm certainly willing to come up Uh you know but we make it a nice a nice even to 30 Um And uh that's that's where I look where I'd like to be,0,5.888
570,26,seller,So you say you you go to 2:30,1,5.888
570,27,buyer,Yes,0,5.888
570,28,seller,mm what would there be anything that would change that or is that like a hard like limit or what are you looking for in a house I guess Yeah,1,5.888
570,29,buyer,Yes I mean so you know so for me it's uh you know I know that the housing market has has risen substantially over these last couple of years I mean frankly you know one of one of my slight worries is you know am I buying at the top of the market Um,0,5.888
570,30,seller,Right,1,5.888
570,31,buyer,you know you know should things you know even out or you know God forbid for me should they you know kind of pull back a little bit of over the near future Uh you know for me this is this is a house that um you know I'm looking to rent out for a little while you know might I be able to to to flip it and sell it and you're another five,0,5.888
570,32,seller,Right,1,5.888
570,33,buyer,years or so Um So you know that's that's something that you know this is not my home to personally live in so I'm looking at this really more from an investment property standpoint Um,0,5.888
570,34,seller,right,1,5.888
570,35,buyer,So I just want to make sure that I'm that I'm covered you know obviously be paying fair market value today but then also covering myself on the back end as well,0,5.888
570,36,seller,right I mean you and everything you said is fair and appreciate it Uh because you know also for me uh I didn't buy this house you know back then obviously housing because the reason but it was still obviously house is not uh it's not a cheap thing to buy any time point any point So you know for me I also want to be able to get,1,5.888
570,37,buyer,Yeah,0,5.888
570,38,seller,back some money that yeah hopefully as much money as I can you know compared to how much I bought with it And I'm just thinking you know I think this house is really great and compared to these other houses you know which may have been sold for cheaper per square footage And I think it's because they quite frankly we're not as great as my house Um Just in terms of inside and outside amenities and you know I appreciate you You know your candidate saying you want to 35 is too much for you Um to lower it Um 3000 more houses to 32 Sound,1,5.888
570,39,buyer,Uh You know I can you know I I I definitely appreciate you coming down a little bit Um you know can we split the difference there I mean if I'm if I'm if I'm a to 30 year to 32 do you want to split the difference there and do 2 31,0,5.888
570,40,seller,everyone sounds like a journey,1,5.888
571,0,buyer,um I'm just a bit concerned for the asking price It seems a lot it seems higher compared to some of the neighboring homes that are very similar characteristics Um And about the same size Um Would you be willing to negotiate the price of it,0,5.687
571,1,seller,sure Um So what how much are you asking Uh Thinking of,1,5.687
571,2,buyer,"I was like Uh 233,000",0,5.687
571,3,seller,230,1,5.687
571,4,buyer,Um,0,5.687
571,5,seller,3000 Did I get that right,1,5.687
571,6,buyer,um Yes Yeah,0,5.687
571,7,seller,2 33,1,5.687
571,8,buyer,Well yeah,0,5.687
571,9,seller,Okay Um Yeah I guess ah we can kind of work around that Um Okay I mean to be honest if it's 2 33 Yeah I think uh there's really not much of a reason for me to say no to that but I hope that you understand how this is all newly decorated right Um The other houses that you're seeing like especially in the neighboring areas they have their like priced at a lower square footage uh for a reason And I think that's mainly because like you also have to consider the maintenance costs for like re furniture costs right Um Whereas like this house we nearly decorated the place meaning that you actually don't have to spend anything on your own Um It's all embedded in the price Uh So I think that's a consideration that you actually should be thinking of Um Yeah so I was thinking we can like maybe meet in the middle um Because I was actually thinking of 2:40 So yeah I mean if there's a little bit more wiggle room than that would be great,1,5.687
571,10,buyer,Yeah just because I'm I'm thinking of also adding some stuff to the home Um I mean what you have this beautiful um all the newly decorations but also for um for myself and um for my family we also want to add some stuff Um Which is which is why I'm asking for you would consider I I think just like looking at our own like renovation prices it should come to about like Like 10 grand So I think That's why I'm asking like 233 seems a little bit I think I feel is reasonable Um Also I guess because there are the house that I'm like looking at um of the neighborhood homes they still have a large like it's close but it's the largest square feet compared um to to your scare to your house is um square feet Um and there is a bit higher than 2:33,0,5.687
571,11,seller,Right Um So if if you don't mind me asking like what like how is your how big is your family like um you just mentioned that the other houses that you're looking at are kind of uh bigger in terms of size Right So would this listing me more of your interests or would you be more interested in the larger house,1,5.687
571,12,buyer,Well the it's their sizes are slightly larger and their prices are hired um Which is what I mean But the number of rooms with this house works well,0,5.687
571,13,seller,Right,1,5.687
571,14,buyer,Um It's just we also have our own renovations and other um parts We would need What we could also perhaps negotiate on um the inspections that have to be done on the housing Because sometimes um I know some sellers require some some buyers will require this inspection to be done and I'm willing to waive that portion Um,0,5.687
571,15,seller,Yeah I mean for the inspection part because uh when we were nearly decorating stuff we actually did a little bit of an inspection of our home So I don't think there will be much trouble um coming from that end which means that that's really not much of a worry from our end Um I guess my only concern is that I'm pretty sure you will be aware but uh the renovation like the new decoration or renovation price that we actually put in is like um you know embedded in the price And I just want to make sure that that is also appreciated uh in terms of the price that we actually vote for So I don't expect you to to like pay a full amount of the 240 Um given that you actually have to do some like you're thinking of doing a little bit of renovation yourself Um So when I say like meet in the middle um I guess like the exact middle that be uh and Around two,1,5.687
571,16,buyer,Yeah,0,5.687
571,17,seller,I guess to 70K Right Um But I think that's kind of a stretch for us like to meet in the middle Uh Not to 70 sorry not to 70,1,5.687
571,18,buyer,Yeah,0,5.687
571,19,seller,K 2 to 37,1,5.687
571,20,buyer,Yeah,0,5.687
571,21,seller,K in the middle Um Yeah so I was thinking maybe like uh considering your cost and also the cost that I already like invested in this house Like I'm thinking I could go down to 2:35,1,5.687
571,22,buyer,Yeah I can I can work with two very fast,0,5.687
573,0,seller,Hello How are you,1,2.812
573,1,buyer,good How are you,0,2.812
573,2,seller,I'm really good I'm so excited that you're about to see the house again,1,2.812
573,3,buyer,Yeah I'm really interested in it Um I'd be happy to to talk christ,0,2.812
573,4,seller,Sure thing,1,2.812
573,5,buyer,"about mine Yeah So you know just based on some of the houses I'm seeing that are comparable to this listing I and not really comfortable With $240,000 asking price I was actually looking to to see if you'd be willing to come down",0,2.812
573,6,seller,Okay Um I guess that depends on how much lower you would like me to go because I think it's a really beautiful house You know built in 1947 And so I really um I'm trying to make sure that I saw the house to someone who's going to appreciate it and truly value it for its work,1,2.812
573,7,buyer,Yeah Absolutely You know I'm really I think it's a beautiful home and really um interested in the landscaping and and the the older nature of the home I,0,2.812
573,8,seller,Mhm,1,2.812
573,9,buyer,"was Thinking is somewhere in the ballpark of 29-$30,000",0,2.812
573,10,seller,"Oh I think that that's a little lower than than I would be willing to go Um What would you by any chance be able to do Maybe Maybe $37,000 maybe we just grab the 3000 that would have gone to text",1,2.812
573,11,buyer,"Yeah thirties Uh 37,000 is going to be hard for me Um you know looking at the other homes in the area given the square footage of this home I am kind of looking I'd be willing to to come up to um 31 32,000 Um How does that sound",0,2.812
573,12,seller,I I think that definitely sounds a little better Um So so we do have a really wonderful neighborhood I'm sure you really like look at the rest of the the houses in the neighborhood and Well while I think like 31 32 does sound like a really fair price Um I still think that maybe it's a little lower than I was expecting Would you be willing to add an additional 1005 100 to that Maybe make it 33.5,1,2.812
573,13,buyer,I could do 33,0,2.812
573,14,seller,Okay Okay Um Yeah I guess Yeah Okay Um 2 33 works,1,2.812
574,0,seller,thing Are you icing,1,9.054
574,1,buyer,Okay,0,9.054
574,2,seller,on top left,1,9.054
574,3,buyer,Yeah I think I'm recording as well Perfect,0,9.054
574,4,seller,"All right sounds good Okay So yeah my house is on sale for 240,000 I'm curious what your initial offer is",1,9.054
574,5,buyer,Well I'd love to talk a bit about the house before before we start negotiating,0,9.054
574,6,seller,Sure,1,9.054
574,7,buyer,Um Could you tell me like what are the what makes the house different from the other ones in the neighborhood and why Why do you think that Um that value is where it should be,0,9.054
574,8,seller,"Yeah So I think a lot of the comparable houses in the area have sold for around $230,000 I think that my",1,9.054
574,9,buyer,Yeah,0,9.054
574,10,seller,house has you know a lot better amenities and more recently upgraded So,1,9.054
574,11,buyer,Yeah,0,9.054
574,12,seller,for example we have nice hardwood floors we have two different fireplaces within the house Um we have some new decorations new renovations in the place Uh And we have a nice backyard as well And so I think that those sort of extra benefits justify the price being a little higher than comparable properties in the area,1,9.054
574,13,buyer,"Okay That's good to know because I had a few concerns about the house and especially as the confessed to the other ones um namely I noticed that It was built in 191947 And so I'm worried that first of the house might need renovation soon and that will come out of my budget after I purchase it And then similarly I noticed that there were trees in the backyard that are described as mature And so I've had experience in my other houses with trees falling and all kinds of wonderful surprises Um So I'm a bit worried about that as well And finally I noticed that the square footage is actually less than some of the other houses in the neighborhood that have cheaper prices Um So that's why I'm hoping that we can negotiate something closer to my opening price which is at 210,000",0,9.054
574,14,seller,Okay So I definitely can't go 2 to 10 that would be far cheaper than the cheapest property in the area that's also sold Um But just to sort of address a few of the issues you brought up in terms of square footage Um Yes it is not the biggest property but also the difference between this and the most high value comparable,1,9.054
574,15,buyer,Right,0,9.054
574,16,seller,"property that sold us about 80 square feet which I think is a pretty negligible amount for almost 2000 square foot house Um Additionally since my house does come with a separate two car garage that also sort of additional square footage that would be included in the initial no house amount Um And so just in terms of your general concerns about you know kind of being outdated and all that Um I think for the area has built in you know 1947 is not that outdated I think also I've sort of renovated kept it up So in terms of the house exterior that brick walls have all been re updated um which I think means pretty good structural integrity there in terms of the trees in the backyard I actually don't think that them being old really is any indication of you know them being more likely collapse or damage anything I think you know the longer they grow the more they kind of root themselves in the ground and all that I think the whole thing is also something that appeals a lot of people it's a lot harder to get those kind of old trees and stuff going and you know newer houses So I think that actually something that also adds to the value there So I really Really think I'd have to stick you know right around my $240,000 asking price",1,9.054
574,17,buyer,Yeah Unfortunately that's outside of my budget Um Thank you for for addressing the rest of my concerns Um I gotta say the last house I had that you actually did fall so I,0,9.054
574,18,seller,Mhm,1,9.054
574,19,buyer,don't know about that,0,9.054
574,20,seller,Uh huh,1,9.054
574,21,buyer,but I'm glad to hear the rest has been renovated However I think the rest of house is also a very detached garage so that doesn't factor into the square footage and it's just outside american price range So if if we could find something closer to the middle um then I would be able to consider this Uh yes,0,9.054
574,22,seller,Okay,1,9.054
574,23,buyer,Investment,0,9.054
574,24,seller,So you actually asked to 10 I I could like maybe to save 232 if that's a number that might work for you,1,9.054
574,25,buyer,Um Give me one second is,0,9.054
574,26,seller,because that would put it as being one of the more affordable houses that is sold res simply which I think you know definitely would be a good value on your end I think the prices in the area have definitely gone up,1,9.054
574,27,buyer,yeah I like how that sounds If we could go a little bit lower just because I really like the other house that I saw that was a to 13 and I understand that has a little bit less square footage but I feel like it's overall aesthetic and mr quality of the house is very nice Um I have also to convince my husband that this is the one that we should spend more money on So if we could go closer to 2 20 that would be the ideal,0,9.054
574,28,seller,So I definitely cannot go to to 20 You know I've had other offers already which would make it so that wouldn't really make sense on my end Um I think 232 was originally as low as I was feeling comfortable going I can I can do 2 29 if that's a number that might work for you,1,9.054
574,29,buyer,Okay what about if we are able to put,0,9.054
574,30,seller,Mhm,1,9.054
574,31,buyer,the money up front Because um in past experiences I know that it makes quite a big difference for the buyer if we're able to pay you well at once or over several years etcetera Um we could take out alone and pay you the value upfront Um but I think At most around 220 two,0,9.054
574,32,seller,Okay Yeah so I I there's no way I can do the 2 22 price You know I've I've had other people express interest in the home Um So if you were to put an offer like that there'd be no way that I could accept that Um I think I think the reasons why this house deserves like hi evaluation and the others you know I think it's been you know a bit of time since the last few houses have sold in the area Um,1,9.054
574,33,buyer,mm,0,9.054
574,34,seller,And I think just over time I think you know the properties in the area have definitely gone up in value I think this home is a great investment you know it's gone up substantially something from when I first got and I think it's likely to continue going up And I think,1,9.054
574,35,buyer,Mhm,0,9.054
574,36,seller,we start to see that same trend among the houses of previously sold in the area So I think for me I don't think I can go below the 2 29 but I just gave you I think that would have to be the lowest I could possibly sell for which I think already is you know 5% discount from the the original asking price,1,9.054
574,37,buyer,Right right now I think what you're saying is I mean I very much agree and that's why I'm trying to convince my husband this is the right investment Um It's just that I do have to convince him The money is not all mine so,0,9.054
574,38,seller,Yeah,1,9.054
574,39,buyer,I'm not sure what to say mm,0,9.054
574,40,seller,Uh huh How else can we make this work You say your absolute highest is 222,1,9.054
574,41,buyer,I could maybe convince him to put in another 1000 or two perhaps to to,0,9.054
574,42,seller,Mhm,1,9.054
574,43,buyer,25,0,9.054
574,44,seller,Can you make it to 26,1,9.054
574,45,buyer,2 25.5,0,9.054
574,46,seller,Um Okay,1,9.054
574,47,buyer,And,0,9.054
574,48,seller,Two,1,9.054
574,49,buyer,I know he's gonna complain about the traces literally traumatized,0,9.054
574,50,seller,Um hmm I mhm I I really think to 26 as low as I can go,1,9.054
574,51,buyer,Let me let me run my numbers from one seconds,0,9.054
574,52,seller,Okay Mhm,1,9.054
574,53,buyer,Are you sure that you can't do 2:25.5,0,9.054
574,54,seller,Uh I'm pretty sure about that one You already have other offers in the place Um And so I think even with your deal of paying up front I think to 26 is the lowest I can do,1,9.054
574,55,buyer,Okay well let's go with that,0,9.054
580,0,buyer,Hello,0,5.81
580,1,seller,Hello,1,5.81
580,2,buyer,Oh hi are you recording Are you ready to start,0,5.81
580,3,seller,Yes I'm ready to start,1,5.81
580,4,buyer,All right give how you doing,0,5.81
580,5,seller,I'm good how are you,1,5.81
580,6,buyer,Get it Uh So I'm a buyer and I'm looking to buy a house,0,5.81
580,7,seller,Yes Okay Um,1,5.81
580,8,buyer,"And I was my target prices I'm trying to get a house for 205,000",0,5.81
580,9,seller,"25,000",1,5.81
580,10,buyer,"No 205,000",0,5.81
580,11,seller,"205,000 Okay",1,5.81
580,12,buyer,Mhm,0,5.81
580,13,seller,"Um well the asking price currently on the house is um 240,000 Um And it hasn't been on the market very long so I'm willing to go slightly below that Um I don't know if I can meet 205 1000",1,5.81
580,14,buyer,mm I see I see,0,5.81
580,15,seller,Mhm,1,5.81
580,16,buyer,Uh huh Yeah I don't know Um It it looks like a very good house and um the asking price I feel like there's a bit too much Um She,0,5.81
580,17,seller,I mean,1,5.81
580,18,buyer,was because of what I was thinking uh,0,5.81
580,19,seller,compared to other houses on the market and uh you know neighbor and proximity it is slightly higher But Again it has only been on the market for about four weeks And um you know if I start to receive offers that can't meet that I'm willing to go slightly below So what is um yes what is your maximum allowance for uh what you'd like to buy for,1,5.81
580,20,buyer,"uh 205 is my ideal price Um But maybe 215 I feel like that's that's reasonable for me Like I I don't want to go about 215,000",0,5.81
580,21,seller,Okay Um I can't settle for an offer that is below 225 Um I wanna remind you that it's in a great location Um I mean four bedrooms 2.5 bathrooms Um It's in a great neighborhood It has it's going to come newly decorated Um 215 is honestly a little low for a house of this quality and I've owned it for for several years so And I'm hoping not to go below 2-25,1,5.81
580,22,buyer,Okay let's see Uh Mm Okay Uh you said you're hoping not to go below 225,0,5.81
580,23,seller,Yes Especially because it hasn't been on the market for very long Um And you know I'm still willing to hear like other offers that may be able to Be closer to the asking price or a little bit above that minimum of 2:25,1,5.81
580,24,buyer,"mm Okay Uh It's got 18 1,846 sq ft of space I'm looking at the neighboring home prices and I see one with 1875 or Square feast It's going at 2:33 Uh Let me just do some quick Uh [PERSON]",0,5.81
580,25,seller,Sure,1,5.81
580,26,buyer,Okay So you're saying you can't do 215 at all,0,5.81
580,27,seller,No not not at this time I,1,5.81
580,28,buyer,Uh huh,0,5.81
580,29,seller,can't upload that Um If you uh If your maximum is 2-15 you said it's like,1,5.81
580,30,buyer,Yeah,0,5.81
580,31,seller,that the highest you want to go,1,5.81
580,32,buyer,Yeah 2 15,0,5.81
580,33,seller,Mhm Um Okay so looking at neighbouring house on the market I I can move it down a bit Um I moved to to 20,1,5.81
580,34,buyer,Uh huh Mhm 2 20 That's TRUE Mm hmm,0,5.81
580,35,seller,and you know that's that is even it's a little bit below average,1,5.81
580,36,buyer,Do,0,5.81
580,37,seller,of,1,5.81
580,38,buyer,you,0,5.81
580,39,seller,the neighboring,1,5.81
580,40,buyer,need anything,0,5.81
580,41,seller,houses that are in the area Again like it has a fully landscaped backyard It's coming newly decorated um fireplaces master bedroom master bathroom new appliances Mhm,1,5.81
580,42,buyer,Yeah,0,5.81
580,43,seller,Pretty,1,5.81
580,44,buyer,Yeah,0,5.81
580,45,seller,fair price comparing it with with other neighboring homes,1,5.81
580,46,buyer,Ah Okay Uh Okay Let's let's do two trains so that we reach an agreement I guess it's fair since we meet each other halfway,0,5.81
583,0,buyer,Hi there how are you doing today,0,8.617
583,1,seller,I'm good how are you,1,8.617
583,2,buyer,Oh not too bad You know just going through life in a pandemic It's all,0,8.617
583,3,seller,Mhm,1,8.617
583,4,buyer,good Um,0,8.617
583,5,seller,Yeah,1,8.617
583,6,buyer,um Well I'm excited to chat with you today about the possibility of um buying your house actually Um,0,8.617
583,7,seller,Mhm,1,8.617
583,8,buyer,I you know I had the chance to tour it and I was really excited by a lot of the aspects of it Um And I'm yeah I was looking around at comparable houses in the neighborhood and so I'm really excited to talk to you more about sort of your bottom line price and where where we might find some agreement in that,0,8.617
583,9,seller,Yeah of course So um what are you thinking right now based off of what you've seen,1,8.617
583,10,buyer,"Yeah so I um again really love the amenities and love you know the just the curb appeal in general of the house Um It's definitely something I'm highly interested in Um For me one of the tricky parts is that I found some comparable houses in the neighborhood that have um either you know less square footage in a lower price point or comparable square footage and a bit lower price point Um So I'd love to um Learn if you're interested in um selling for anything less than your asking You know I'm looking at more in the $220,000 range um to be most comfortable",0,8.617
583,11,seller,"Yeah So I am course willing to Discuss and try to get to a price point that works better for you But what I will let you know if the bat is about $220,000 Absoluteal not doable Um So what else are you possibly thinking",1,8.617
583,12,buyer,Well I guess if if my you know my comfort level isn't where you're at I love to hear what you might be comfortable with,0,8.617
583,13,seller,"So I right now um Compive to not really go below 235,000",1,8.617
583,14,buyer,Okay that's um that's going to be a not possible price for me to make work Um But I'm hoping we can close the gap between these numbers to some extent Um I'm not sure how much wiggle room you have but I Again I'd be interested in staying more in the 220 is um and I I certainly can't go up to to 35 or beyond Um so that's sort of where I'm that's kind of unfortunately it's just circumstantial my walk away point at that point,0,8.617
583,15,seller,Right so um let's see You can't do 235 You're sure that you can't go anywhere close to that,1,8.617
583,16,buyer,"I I can't I mean I'm you know we're talking of $15,000 difference here right I can't um I can't be that much higher than to 20th sort of again my comfort level not like my I have all the money in the world to throw after this project but my like this is sort of the most I can spend And so even going above that A small amount is going to be tricky I don't know if you'd be more comfortable at like 225 or something Yeah",0,8.617
583,17,seller,Yeah but 220s I just cannot do like I actually cannot do to 20 So To you saying can't do 35 maybe 233 I could make happen But to 35 is already a compromise So Every looking maybe like 233 I think I can make that work,1,8.617
583,18,buyer,I certainly like to 33 is still too much of a stretch for me I'm not ready to commit to that right now Um if you have 225 is like not even kind of remotely possible for you I'm curious what sort of your your lowest number you're willing to make work is because I'm I'm really trying to work with you and I'm I'm you know I'm having a hard time and he would sit with my budget,0,8.617
583,19,seller,Yeah So I mean the 2:35 is already pretty much like a snack That compromise And so that's what I'm saying to 33 were just really on the very low end of things I think I can make work Yeah,1,8.617
583,20,buyer,Yeah,0,8.617
583,21,seller,So what,1,8.617
583,22,buyer,I I get that It's coming down from the asking price for you but it's coming quite up from my sort of where I need to stay in this range price Um And so I can't certainly go I I can't go above I can't go up to 2 33 Could we perhaps discuss that like Like if 225 is not okay how bout 26-27 Like I'm really trying to get close to you here but I'm not I'm not you know finding a lot of um kind of cooperation on the other end here,0,8.617
583,23,seller,Yeah so Right now like to 35 already a pretty major compromise based on my end Um what I'm saying I can maybe do 233 but anything in 220s is really right now Pretty much I know Yes,1,8.617
583,24,buyer,Okay I'm basically the same way though about the 2 30 is right That like I I've been saying I can't go that high and so I'm not sure if there's a number that we can meet in the middle and at that point if you're unwilling or unable to go Um at all below 2:30 and I can't go above it Like I don't know where that leaves us,0,8.617
583,25,seller,Um What is the absolute highest you feel that you could go like,1,8.617
583,26,buyer,Yeah The absolute,0,8.617
583,27,seller,best,1,8.617
583,28,buyer,highest,0,8.617
583,29,seller,block,1,8.617
583,30,buyer,is like,0,8.617
583,31,seller,for,1,8.617
583,32,buyer,220 Like I said like 2:27 - 28 Like I I really can't go much about that,0,8.617
583,33,seller,I just I I cannot do two twenties Um Like what it's like really like just absolutely best and final offer,1,8.617
583,34,buyer,I mean I just named mine What's yours,0,8.617
583,35,seller,like I feel like absolutely best and final It's really like I guess like 2:32 Yeah,1,8.617
583,36,buyer,Yeah And I can't I you know at most I can get up to 2:30 and I cannot go anymore above that Right,0,8.617
583,37,seller,Yeah,1,8.617
583,38,buyer,I I that that's that I guess is my walk away,0,8.617
583,39,seller,2 30,1,8.617
583,40,buyer,Mhm,0,8.617
583,41,seller,I feel like 2 30 It's just really are you sure you cannot go 2 32 That's like a really big compromise You can't do 23 Do not at all,1,8.617
583,42,buyer,I mean where I'm at is I'm starting to 20 and you're starting at 2 42 30 feels like we're meeting in the middle and 2 32 is is I'm telling you I can't go higher,0,8.617
583,43,seller,Yeah Okay Mhm,1,8.617
583,44,buyer,Like is there no way we could even split the difference 2-31,0,8.617
583,45,seller,2 31 There's no way you can just hit 32 That was already like lower than I even planned on going,1,8.617
583,46,buyer,Right And this is already much higher than I was,0,8.617
583,47,seller,Yeah,1,8.617
583,48,buyer,hoping this day,0,8.617
583,49,seller,Okay I mean I guess 2 31 I can I guess I can do like yeah that's the absolute highest you can go Yeah,1,8.617
584,0,buyer,Hello Um I nice to meet you I've actually been looking for a house in this neighborhood and I've been favorably impressed by um you know what you've presented Um Despite the fact that there are a couple of things,0,12.96
584,1,seller,Yeah,1,12.96
584,2,buyer,that I would prefer,0,12.96
584,3,seller,Yeah,1,12.96
584,4,buyer,"to have differently You can't have everything you want But there are a couple things that I think Um But potentially call for a decrease in price if I would you know if I were to be fully interested in purchasing this house I've been looking at some of the other purchases in recent times and some of the neighboring homes And it seems that an asking price of 240,000 is a little bit too high considering the square footage as well as some of the amenities a detached garage um and lack of extra recreational space I was wondering How would you feel about settling on a slightly lower price potentially in the area of $220,000 And of course I'm very interested in buying this house and if we can come to some sort of agreement I would love to purchase this house Um Thank you",0,12.96
584,5,seller,Well thanks for thanks for coming up today visiting the house I've been living in this house for close to 10 years and honestly it's been one of the most ideal IQ places I've ever been in and um very personally attached to it and I wouldn't just sell it to anyone So if you keep that in mind um myself I would not be happy letting it go for anything less than 2 25 1000 Um but tell me a little bit more about what you're looking for and why this place would be good for you Like why are you the perfect buyer,1,12.96
584,6,buyer,Well actually this is,0,12.96
584,7,seller,Mhm,1,12.96
584,8,buyer,a type of home that I think is very appealing in our current day and age I think with,0,12.96
584,9,seller,Right,1,12.96
584,10,buyer,the current housing market a lot of families and I'm just the looks,0,12.96
584,11,seller,Yeah,1,12.96
584,12,buyer,of new families into the neighborhood I think that this would be a very ideal place for me to potentially raise Children and settle down So personally I feel very inclined to set up shop here per se I generally I am looking for a place that seems like very homey I really admire how well decorated and renovated this house is at least from what it seems You know at first glance two fireplaces finished hardwood floors Um All these things are just they're very very appealing to me Um And it's just a place that I can really see um family bonds you know continuing to flourish um and thrive as time goes on Also considering the fact that there is just very easy access to restaurants and transportation which I think will be important because my family does not have actually enough cars to take both of my Children to school That's actually something that uh is an investment we're looking into in the near future Um And if that is the case you know I'm trying my best to save as much money as possible when it comes to um you know purchasing a house But of course I do understand how attached you would feel to a house especially after living in it for so long You know seeing how much love that it seems to put into it And it's just that you know as I'm looking at some of the other houses in the neighborhood you know if you look at square footage at least which is probably the most universal ways um to measure um asking price you can tell that you know the house that you are selling Its falls somewhere between um The two houses that were sold with the square footage of 1715 and 1875,0,12.96
584,13,seller,Mhm,1,12.96
584,14,buyer,"Um which is between 213,233,000 Um So given that I think it's important to be sort of mindful of you know",0,12.96
584,15,seller,Problem,1,12.96
584,16,buyer,"how much uh You know the difference between those two um Those those two I guess um sizes And so While I think 225,000 is definitely a very appealing offer I'm wondering if potentially going down to 223,000 would be sort of a nice I guess cut off point between the two houses that I guess have been sold in this neighborhood",0,12.96
